AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,10/12/2025 12:34:57 AM,BP25004118,"XXX - 498 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/12/2025 8:15:25 AM,BP25004121,"XXX 3rd St S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/12/2025 11:40:59 AM,BP25004122,"XXX 5th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/12/2025 2:28:27 PM,BP25004126,"XXX 2nd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/12/2025 6:18:50 PM,BP25004128,"XXX 4th Ave N, BAYPORT",SUICIDE ATTEMPT/THREATS OF
BAYPORT POLICE DEPARTMENT,BAYPORT,10/12/2025 8:12:23 PM,BP25004129,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/13/2025 9:19:42 AM,BP25004131,"XXX 3rd St N, BAYPORT",DATA REQUEST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/13/2025 9:54:23 AM,BP25004132,"XXX Central Ave, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/13/2025 1:01:42 PM,BP25004134,"XXX 4th St N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/13/2025 3:04:17 PM,BP25004138,"Unknown, BAYPORT",OFFICER QUESTIONS
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2025 3:13:32 AM,BP25004139,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2025 9:06:54 AM,BP25004141,"Andersen Elementary, BAYPORT",COMMUNITY OUTREACH
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2025 9:14:08 AM,BP25004142,"Unknown, BAYPORT",DATA REQUEST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2025 10:14:55 AM,BP25004143,"XXX 5th st s, BAYPORT",VEHICLE TAMPERING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2025 10:43:30 AM,BP25004144,"XXX 6th St N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2025 11:44:05 AM,BP25004145,"XXX 5TH AVE S, BAYPORT",ABANDONED VEHICLE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2025 2:07:14 PM,BP25004147,"XXX State Street N, BAYPORT",VEHICLE TAMPERING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2025 2:08:40 PM,BP25004148,"XXX 5th St N, BAYPORT",VEHICLE TAMPERING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2025 2:13:01 PM,BP25004149,"XXX 3rd St N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2025 5:25:45 PM,BP25004150,"XXX 4th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2025 5:35:47 PM,BP25004151,"XXX 4th St S, BAYPORT",VEHICLE TAMPERING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2025 9:56:53 PM,BP25004153,"XXX 3rd St N, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/15/2025 7:37:37 AM,BP25004155,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/15/2025 7:56:26 AM,BP25004156,"XXX 8th St N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
