AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,7/20/2025 12:28:31 AM,BP25003003,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/20/2025 12:50:22 AM,BP25003004,"XXX - 293 LAKE ST S, BAYPORT",INCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/20/2025 11:08:00 AM,BP25003009,"XXX - 398 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,7/20/2025 3:27:46 PM,BP25003012,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/20/2025 4:04:54 PM,BP25003013,"XXX - 299 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,7/20/2025 4:38:00 PM,BP25003016,"XX CENTRAL AVE, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/20/2025 5:14:00 PM,BP25003017,"4XXX  - 4699 STAGECOACH TRL N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,7/20/2025 10:01:12 PM,BP25003019,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/20/2025 10:17:32 PM,BP25003020,"XXX LAKE ST S, BAYPORT",INCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/21/2025 12:55:13 AM,BP25003021,"XXX - 498 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,7/21/2025 7:20:25 AM,BP25003022,"XXX 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/21/2025 1:25:35 PM,BP25003023,"XX POINT RD, BAYPORT",ORDINANCE VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/21/2025 2:45:31 PM,BP25003025,"XXX Minnesota St S, BAYPORT",NOISE COMPLAINT/DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/21/2025 3:34:21 PM,BP25003026,"XXX Maine St N, BAYPORT",NEIGHBOR DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/21/2025 3:48:43 PM,BP25003027,"XXX 3rd St N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/21/2025 10:34:45 PM,BP25003028,"XX Central Ave, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,7/22/2025 6:39:03 AM,BP25003032,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/22/2025 6:45:50 AM,BP25003033,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/22/2025 7:28:15 AM,BP25003034,"1XXX  INSPIRATION PKWY N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/22/2025 10:34:11 AM,BP25003035,"XXX Osprey Blvd, BAYPORT",FAMILY ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/22/2025 1:13:26 PM,BP25003036,"XXX PRIMROSE PATH N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,7/22/2025 1:32:05 PM,BP25003037,"XXX 6TH ST N, BAYPORT",ORDINANCE VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/22/2025 5:19:07 PM,BP25003038,"5th Ave N / 3rd St N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/22/2025 6:14:11 PM,BP25003039,"XXX 3rd Ave S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/22/2025 11:14:58 PM,BP25003041,"XXX - 998 Highway 95 N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,7/22/2025 11:16:44 PM,BP25003040,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,7/23/2025 12:05:06 AM,BP25003042,"XXX - 198 1ST AVE N, BAYPORT",OPEN DOOR/WINDOW
BAYPORT POLICE DEPARTMENT,BAYPORT,7/23/2025 1:30:30 AM,BP25003045,"Minnesota St S / 3rd Ave S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,7/23/2025 10:09:56 AM,BP25003046,"XXX 4th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/23/2025 6:29:46 PM,BP25003051,"XXX 5th Ave S, BAYPORT",FIRE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/23/2025 8:59:27 PM,BP25003054,"XX CENTRAL AVE, BAYPORT",THEFT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/24/2025 8:08:59 PM,BP25003058,"XX Central Ave, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,7/24/2025 8:48:35 PM,BP25003059,"XXX - 359 PRIMROSE PATH, BAYPORT",SPEED TRAILER DEPLOYED
BAYPORT POLICE DEPARTMENT,BAYPORT,7/24/2025 9:57:00 PM,BP25003061,"MINNESOTA ST S / 5TH AVE S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,7/24/2025 10:53:05 PM,BP25003062,"XXX 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,7/24/2025 11:30:29 PM,BP25003063,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/25/2025 1:03:25 AM,BP25003064,"XX CENTRAL AVE, BAYPORT",PARK CLOSED
BAYPORT POLICE DEPARTMENT,BAYPORT,7/25/2025 11:07:10 AM,BP25003066,"XXX 3rd St N, BAYPORT",TRESPASSING
