AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,6/21/2026 9:57:17 AM,BP26001969,"XXX - 299 2ND AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/21/2026 1:11:43 PM,BP26001971,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/21/2026 1:28:38 PM,BP26001972,"XXX Minnesota St S, BAYPORT",MOTORIST ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,6/21/2026 2:24:20 PM,BP26001973,"XXX Minnesota St S, BAYPORT",ANIMAL BITE
BAYPORT POLICE DEPARTMENT,BAYPORT,6/21/2026 5:04:00 PM,BP26001975,"XX Central Ave, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2026 6:14:29 AM,BP26001983,"XXX - 999 Highway 95 N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2026 10:12:49 AM,BP26001985,"XXX 6th St N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2026 11:05:06 AM,BP26001986,"5TH AVE N / MAINE ST N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2026 4:52:04 PM,BP26001989,"XXX - 998 Highway 95 N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2026 5:08:06 PM,BP26001991,"3RD ST N / 4TH AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2026 5:21:25 PM,BP26001992,"PRIVATE DR, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2026 10:25:17 PM,BP26001994,"XX Central Ave, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2026 10:10:06 AM,BP26002002,"5TH AVE N / MAINE ST N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2026 1:01:31 PM,BP26002007,"XXX 3RD ST S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2026 1:15:48 PM,BP26002008,"XXX - 741 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2026 2:31:23 PM,BP26002009,"XXX 4th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2026 4:45:17 PM,BP26002010,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2026 6:12:47 PM,BP26002011,"XXX - 198 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2026 11:50:35 PM,BP26002014,"XX Central Ave, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,6/24/2026 12:15:55 AM,BP26002015,"XXX 6th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/24/2026 8:24:46 AM,BP26002019,"XXX Prairie Way N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/24/2026 9:02:07 AM,BP26002020,"1XXX  INSPIRATION PKWY N, BAYPORT",ORDINANCE VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,6/24/2026 9:15:06 AM,BP26002021,"XXX 3rd St N, BAYPORT",FRAUD/SCAM
