AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,1/4/2026 9:00:36 AM,BP26000045,"XXX - 620 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,1/4/2026 9:29:40 AM,BP26000046,"XXX - 292 PRIMROSE PATH, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,1/4/2026 9:56:37 AM,BP26000047,"PICKETT AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,1/4/2026 11:00:48 PM,BP26000049,"XXX 2ND ST N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,1/5/2026 4:57:48 PM,BP26000050,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,1/5/2026 9:20:21 PM,BP26000053,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,1/6/2026 2:15:28 PM,BP26000056,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,1/7/2026 1:12:23 AM,BP26000059,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,1/7/2026 7:21:45 AM,BP26000061,"XXX Minnesota St S, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,1/7/2026 7:41:52 AM,BP26000062,"XXX 4th St N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,1/7/2026 2:22:02 PM,BP26000065,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,1/7/2026 4:31:02 PM,BP26000066,"XXX 3rd St N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,1/8/2026 12:25:23 AM,BP26000067,"XXX 2ND ST N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,1/8/2026 6:54:12 AM,BP26000068,"3RD ST S / CENTRAL AVE, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,1/8/2026 7:37:04 AM,BP26000069,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,1/8/2026 10:29:18 AM,BP26000073,"XXX - 498 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,1/8/2026 10:53:22 AM,BP26000074,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,1/8/2026 12:46:23 PM,BP26000075,"XXX Maine St S, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,1/8/2026 4:16:23 PM,BP26000078,"XXX 6TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,1/8/2026 6:10:31 PM,BP26000080,"XXX 4th St N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,1/8/2026 8:03:59 PM,BP26000081,"XXX 2ND ST N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,1/9/2026 5:21:20 PM,BP26000087,"XXX Pickett St N, BAYPORT",ASSAULT
BAYPORT POLICE DEPARTMENT,BAYPORT,1/9/2026 7:38:29 PM,BP26000088,"XXX Inspiration Pkwy N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,1/9/2026 9:14:21 PM,BP26000089,"XXX - 298 3RD ST N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,1/9/2026 9:27:56 PM,BP26000090,"XXX - 298 3RD ST N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,1/9/2026 9:38:26 PM,BP26000091,"4TH AVE N / MAINE ST N, BAYPORT",MOTORIST ASSIST
