AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,11/23/2025 5:01:06 AM,BP25004573,"XXX 4th Ave N, BAYPORT",SUICIDE ATTEMPT/THREATS OF
BAYPORT POLICE DEPARTMENT,BAYPORT,11/23/2025 9:09:18 AM,BP25004578,"XXX 3rd St S, BAYPORT",DEATH
BAYPORT POLICE DEPARTMENT,BAYPORT,11/23/2025 2:30:16 PM,BP25004579,"XXX Highway 95 N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,11/23/2025 8:46:41 PM,BP25004582,"XXX - 499 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,11/24/2025 11:22:10 AM,BP25004583,"XXX 4th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/25/2025 11:25:40 AM,BP25004588,"XXX 3rd st n, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/25/2025 12:11:20 PM,BP25004589,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/25/2025 12:33:30 PM,BP25004590,"XXX 3RD ST N, BAYPORT",ASSIST OTHER AGENCY/INTERVIEW
BAYPORT POLICE DEPARTMENT,BAYPORT,11/26/2025 10:09:43 AM,BP25004599,"OSPREY BLVD / MINNESOTA ST S, BAYPORT",ABANDONED VEHICLE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/26/2025 11:32:00 AM,BP25004601,"hwy 95 / point rd, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,11/26/2025 12:16:01 PM,BP25004602,"XXX 6th St N, BAYPORT",PROPERTY DAMAGE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/26/2025 12:19:53 PM,BP25004603,"XXX 5th St N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/26/2025 6:34:53 PM,BP25004605,"Osprey Blvd / Minnesota St S, BAYPORT",ABANDONED VEHICLE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/26/2025 10:51:00 PM,BP25004606,"XXX - 598 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,11/27/2025 12:42:00 AM,BP25004608,"XXX 3RD ST N, BAYPORT",DWI
BAYPORT POLICE DEPARTMENT,BAYPORT,11/27/2025 3:16:02 AM,BP25004609,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/27/2025 9:30:17 AM,BP25004612,"XXX - 598 4TH ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,11/28/2025 8:15:16 AM,BP25004618,"XXX Prairie Way S, BAYPORT",WILD ANIMAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/28/2025 9:00:03 AM,BP25004619,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/28/2025 9:44:13 AM,BP25004620,"XX POINT RD, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/28/2025 7:48:22 PM,BP25004621,"XXX Minnesota St S, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/29/2025 5:11:40 PM,BP25004633,"Unknown, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,11/29/2025 5:31:50 PM,BP25004634,"Bayport Liquor, BAYPORT",COMPLIANCE CHECK VIOLATIONS
