AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,8/30/2026 4:31:48 AM,BP26002868,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,8/30/2026 5:19:12 AM,BP26002870,"XX CENTRAL AVE, BAYPORT",PARK CLOSED
BAYPORT POLICE DEPARTMENT,BAYPORT,8/30/2026 2:31:32 PM,BP26002875,"XX CENTRAL AVE, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,8/31/2026 5:10:30 AM,BP26002876,"XX CENTRAL AVE, BAYPORT",PARK CLOSED
BAYPORT POLICE DEPARTMENT,BAYPORT,8/31/2026 8:51:00 AM,BP26002877,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,8/31/2026 9:02:48 AM,BP26002879,"XXX 3RD ST S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,8/31/2026 2:12:52 PM,BP26002881,"XXX PRAIRIE WAY S, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,8/31/2026 9:45:07 PM,BP26002883,"XXX 3RD ST S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,8/31/2026 11:02:50 PM,BP26002884,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,9/1/2026 11:55:39 AM,BP26002886,"XXX 3RD ST N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,9/2/2026 1:29:59 AM,BP26002888,"XXX 4TH AVE N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/2/2026 5:24:19 PM,BP26002894,"XXX 4TH ST S, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,9/2/2026 6:33:14 PM,BP26002895,"2ND ST N / 2ND AVE N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,9/2/2026 9:10:05 PM,BP26002896,"XX CENTRAL AVE, BAYPORT",PARK CLOSED
BAYPORT POLICE DEPARTMENT,BAYPORT,9/2/2026 9:19:05 PM,BP26002897,"XX CENTRAL AVE, BAYPORT",DWI
BAYPORT POLICE DEPARTMENT,BAYPORT,9/3/2026 8:18:44 AM,BP26002899,"XXX 3RD ST N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,9/3/2026 10:07:59 AM,BP26002900,"PRIVATE DR, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,9/3/2026 6:01:27 PM,BP26002903,"XXX INSPIRATION PKWY N, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,9/3/2026 11:25:17 PM,BP26002904,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,9/4/2026 4:29:41 AM,BP26002905,"XXX 4TH AVE N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,9/4/2026 10:47:44 AM,BP26002906,"XXX 8TH ST N, BAYPORT",AOA/MJ Grow
BAYPORT POLICE DEPARTMENT,BAYPORT,9/4/2026 10:03:57 PM,BP26002911,"XX CENTRAL AVE, BAYPORT",Park close
BAYPORT POLICE DEPARTMENT,BAYPORT,9/4/2026 11:11:46 PM,BP26002912,"XXX 5TH AVE S, BAYPORT",DWI
BAYPORT POLICE DEPARTMENT,BAYPORT,9/5/2026 9:24:46 AM,BP26002915,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,8/30/2026 4:55:43 AM,BP26002869,"14XXX  58TH ST N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,8/31/2026 3:35:08 PM,BP26002882,"14XXX  58TH ST N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,9/2/2026 2:21:07 AM,BP26002889,"SAINT CROIX CROSSING BRIDGE: HWY 36 WB - MN, OAK PARK HEIGHTS",SUICIDE ATTEMPT/THREATS OF
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,9/2/2026 2:41:31 PM,BP26002892,"14XXX  58TH ST N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,9/2/2026 4:41:16 PM,BP26002893,"5XXX  OMAR AVE N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/30/2026 12:01:00 AM,CG26037929,"8XXX  - 8398 HADLEY AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/30/2026 2:07:00 AM,CG26037953,"6XXX  - 6000 Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/30/2026 7:19:14 AM,CG26037970,"6XXX  WILDFLOWER DR S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/30/2026 8:21:04 AM,CG26037975,"12XXX  RAVINE PKWY S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/30/2026 9:04:30 AM,CG26037982,"80TH ST S / JAMAICA AVE S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/30/2026 12:25:25 PM,CG26037994,"7XXX  ASPEN CV S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/30/2026 12:35:57 PM,CG26037995,"7XXX  74TH ST S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/30/2026 4:12:00 PM,CG26038010,"6XXX  WILDFLOWER DR S, COTTAGE GROVE",ANIMAL BITE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/30/2026 6:12:29 PM,CG26038027,"8XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",NEIGHBOR DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/30/2026 6:32:19 PM,CG26038031,"8XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/30/2026 10:27:00 PM,CG26038070,"HWY 61 NB TO JAMAICA AVE S RAMP, COTTAGE GROVE",DWI
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/31/2026 6:54:20 AM,CG26038100,"JAMAICA AVE S / HWY 61 NB TO JAMAICA AVE S NB RAMP, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/31/2026 7:03:49 AM,CG26038102,"7XXX  JOPLIN AVE S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/31/2026 7:19:32 AM,CG26038101,"7XXX  79TH ST S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/31/2026 8:09:36 AM,CG26038106,"7XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/31/2026 9:35:23 AM,CG26038110,"9XXX  GLENDENNING RD S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,8/31/2026 9:41:24 AM,CG26038111,"8XXX  HALE AVE S, COTTAGE GROVE",MEDICAL
