AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,4/5/2026 3:21:15 AM,BP26001013,"XXX - 498 MAINE ST S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,4/5/2026 7:22:21 PM,BP26001016,"XXX - 199 3RD ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/6/2026 7:19:50 AM,BP26001024,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/6/2026 8:12:06 AM,BP26001025,"XXX 5th St S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,4/6/2026 11:55:43 AM,BP26001027,"XXX 3RD ST N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,4/6/2026 2:30:10 PM,BP26001030,"XXX 4th St N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/6/2026 6:36:32 PM,BP26001032,"XXX 3rd St N, BAYPORT",PUBLIC WORKS CONCERN
BAYPORT POLICE DEPARTMENT,BAYPORT,4/7/2026 7:37:37 AM,BP26001033,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/7/2026 9:29:58 AM,BP26001035,"XXX 4TH ST N, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/8/2026 8:35:49 PM,BP26001042,"XXX Primrose Path N, BAYPORT",FAMILY ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/8/2026 10:20:25 PM,BP26001043,"XXX - 298 6TH AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/9/2026 6:03:14 AM,BP26001047,"XXX Highway 95 N, BAYPORT",LIFT ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/9/2026 4:42:38 PM,BP26001051,"XXX 3rd St N, BAYPORT",FRAUD/SCAM
BAYPORT POLICE DEPARTMENT,BAYPORT,4/9/2026 8:13:10 PM,BP26001053,"XXX 4TH ST S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,4/10/2026 2:20:53 PM,BP26001056,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/11/2026 8:39:01 PM,BP26001062,"XXX - 998 5TH AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/11/2026 11:10:22 PM,BP26001063,"3rd Ave S / 3rd St S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,LAKE SAINT CROIX BEACH,4/10/2026 7:21:03 PM,BP26001057,"16XXX  18th St S, LAKE SAINT CROIX BEACH",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,LAKELAND,4/8/2026 8:29:58 PM,BP26001041,"1XXX  - 1100 SAINT CROIX TRL N, LAKELAND",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/6/2026 8:49:31 AM,BP26001026,"Hwy 36 Eb To Hwy 95 Ramp, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/10/2026 11:44:18 AM,BP26001054,"5XXX  Norell Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/11/2026 8:27:13 AM,BP26001058,"5XXX  Memorial Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/11/2026 11:40:12 AM,BP26001059,"5XXX  Memorial Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/11/2026 5:37:52 PM,BP26001060,"5XXX  Osgood Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
